x coordinate,y coordinate,z coordinate,Wifi ID,Wifi RSS,File name
187.0,77.0,2.0,00:f8:2c:19:44:4e,-70,241690390618306.csv
187.0,77.0,2.0,0c:75:bd:d1:fb:46,-71,241690390618306.csv
187.0,77.0,2.0,0c:75:bd:d1:fb:45,-71,241690390618306.csv
187.0,77.0,2.0,0c:75:bd:d1:fb:44,-71,241690390618306.csv
187.0,77.0,2.0,0c:75:bd:d1:fb:42,-71,241690390618306.csv
187.0,77.0,2.0,0c:75:bd:d1:fb:41,-71,241690390618306.csv
187.0,77.0,2.0,0c:75:bd:d1:fb:4d,-77,241690390618306.csv
187.0,77.0,2.0,0c:75:bd:d1:fb:4f,-78,241690390618306.csv
187.0,77.0,2.0,0c:75:bd:d1:fb:4a,-78,241690390618306.csv
187.0,77.0,2.0,48:a1:95:eb:a9:8d,-78,241690390618306.csv
187.0,77.0,2.0,0c:75:bd:d1:fb:49,-78,241690390618306.csv
187.0,77.0,2.0,0c:75:bd:d1:fb:4c,-79,241690390618306.csv
187.0,77.0,2.0,54:8a:ba:db:60:44,-79,241690390618306.csv
187.0,77.0,2.0,54:8a:ba:db:60:46,-79,241690390618306.csv
187.0,77.0,2.0,54:8a:ba:db:60:45,-79,241690390618306.csv
187.0,77.0,2.0,54:8a:ba:db:60:42,-79,241690390618306.csv
187.0,77.0,2.0,54:8a:ba:db:60:41,-79,241690390618306.csv
187.0,77.0,2.0,00:b6:70:65:f5:82,-82,241690390618306.csv
187.0,77.0,2.0,00:b6:70:65:f5:8d,-83,241690390618306.csv
187.0,77.0,2.0,00:b6:70:65:f5:83,-83,241690390618306.csv
187.0,77.0,2.0,00:b6:70:65:f5:8c,-84,241690390618306.csv
187.0,77.0,2.0,98:01:a7:e8:f1:4e,-84,241690390618306.csv
187.0,77.0,2.0,00:b6:70:65:f5:8e,-85,241690390618306.csv
187.0,77.0,2.0,54:8a:ba:dc:5a:6f,-86,241690390618306.csv
187.0,77.0,2.0,54:8a:ba:dc:5a:6d,-86,241690390618306.csv
187.0,77.0,2.0,54:8a:ba:dc:5a:6b,-86,241690390618306.csv
187.0,77.0,2.0,54:8a:ba:dc:5a:69,-86,241690390618306.csv
187.0,77.0,2.0,54:8a:ba:dc:5a:6c,-87,241690390618306.csv
187.0,77.0,2.0,54:8a:ba:dc:5a:6a,-88,241690390618306.csv
187.0,77.0,2.0,54:8a:ba:db:60:4d,-88,241690390618306.csv
187.0,77.0,2.0,54:8a:ba:db:60:4c,-88,241690390618306.csv
187.0,77.0,2.0,54:8a:ba:db:60:4b,-88,241690390618306.csv
187.0,77.0,2.0,54:8a:ba:db:60:49,-88,241690390618306.csv
187.0,77.0,2.0,9c:a5:25:23:d0:ce,-90,241690390618306.csv
187.0,77.0,2.0,54:8a:ba:db:60:4f,-91,241690390618306.csv
187.0,77.0,2.0,54:8a:ba:db:60:4a,-91,241690390618306.csv
187.0,77.0,2.0,48:a1:95:eb:a9:8c,-60,241693351675424.csv
187.0,77.0,2.0,00:f8:2c:19:44:4d,-64,241693351675424.csv
187.0,77.0,2.0,00:f8:2c:19:44:42,-65,241693351675424.csv
187.0,77.0,2.0,00:f8:2c:19:44:41,-68,241693351675424.csv
187.0,77.0,2.0,0c:75:bd:d1:fb:46,-69,241693351675424.csv
187.0,77.0,2.0,0c:75:bd:d1:fb:45,-69,241693351675424.csv
187.0,77.0,2.0,0c:75:bd:d1:fb:44,-69,241693351675424.csv
187.0,77.0,2.0,0c:75:bd:d1:fb:41,-69,241693351675424.csv
187.0,77.0,2.0,00:f8:2c:19:44:4e,-72,241693351675424.csv
187.0,77.0,2.0,54:8a:ba:dc:5a:65,-74,241693351675424.csv
187.0,77.0,2.0,48:a1:95:eb:a9:8d,-75,241693351675424.csv
187.0,77.0,2.0,84:f1:47:6d:cf:c6,-77,241693351675424.csv
187.0,77.0,2.0,84:f1:47:6d:cf:c1,-78,241693351675424.csv
187.0,77.0,2.0,00:f8:2c:19:44:40,-79,241693351675424.csv
187.0,77.0,2.0,98:01:a7:e8:f1:4e,-80,241693351675424.csv
187.0,77.0,2.0,0c:75:bd:d1:fb:4a,-81,241693351675424.csv
187.0,77.0,2.0,0c:75:bd:d1:fb:4f,-82,241693351675424.csv
187.0,77.0,2.0,0c:75:bd:d1:fb:4d,-82,241693351675424.csv
187.0,77.0,2.0,54:8a:ba:dc:5a:6c,-82,241693351675424.csv
187.0,77.0,2.0,0c:75:bd:d1:fb:49,-82,241693351675424.csv
187.0,77.0,2.0,0c:75:bd:d1:fb:4c,-83,241693351675424.csv
187.0,77.0,2.0,54:8a:ba:dc:5a:6f,-83,241693351675424.csv
187.0,77.0,2.0,54:8a:ba:dc:5a:69,-83,241693351675424.csv
187.0,77.0,2.0,54:8a:ba:dc:5a:6a,-84,241693351675424.csv
187.0,77.0,2.0,54:8a:ba:dc:5a:6d,-84,241693351675424.csv
187.0,77.0,2.0,54:8a:ba:dc:5a:6b,-84,241693351675424.csv
187.0,77.0,2.0,54:8a:ba:db:60:4f,-85,241693351675424.csv
187.0,77.0,2.0,54:8a:ba:db:60:4d,-86,241693351675424.csv
187.0,77.0,2.0,54:8a:ba:db:60:4a,-86,241693351675424.csv
187.0,77.0,2.0,54:8a:ba:db:60:4c,-87,241693351675424.csv
187.0,77.0,2.0,54:8a:ba:db:60:4b,-87,241693351675424.csv
187.0,77.0,2.0,1c:bf:ce:7e:2d:8a,-90,241693351675424.csv
187.0,77.0,2.0,48:a1:95:eb:a9:8c,-59,241696274161705.csv
187.0,77.0,2.0,00:f8:2c:19:44:41,-59,241696274161705.csv
187.0,77.0,2.0,00:f8:2c:19:44:40,-60,241696274161705.csv
187.0,77.0,2.0,00:f8:2c:19:44:43,-60,241696274161705.csv
187.0,77.0,2.0,00:f8:2c:19:44:42,-60,241696274161705.csv
187.0,77.0,2.0,00:f8:2c:19:44:4d,-62,241696274161705.csv
187.0,77.0,2.0,00:f8:2c:19:44:4e,-70,241696274161705.csv
187.0,77.0,2.0,0c:75:bd:d1:fb:46,-71,241696274161705.csv
187.0,77.0,2.0,0c:75:bd:d1:fb:45,-71,241696274161705.csv
187.0,77.0,2.0,0c:75:bd:d1:fb:44,-71,241696274161705.csv
187.0,77.0,2.0,0c:75:bd:d1:fb:42,-71,241696274161705.csv
187.0,77.0,2.0,0c:75:bd:d1:fb:41,-71,241696274161705.csv
187.0,77.0,2.0,00:b6:70:65:a8:a0,-75,241696274161705.csv
187.0,77.0,2.0,00:b6:70:65:a8:a1,-75,241696274161705.csv
187.0,77.0,2.0,00:b6:70:65:a8:a2,-75,241696274161705.csv
187.0,77.0,2.0,00:b6:70:65:a8:a3,-75,241696274161705.csv
187.0,77.0,2.0,00:b6:70:65:f5:8d,-75,241696274161705.csv
187.0,77.0,2.0,00:b6:70:65:f5:8c,-76,241696274161705.csv
187.0,77.0,2.0,54:8a:ba:db:60:41,-77,241696274161705.csv
187.0,77.0,2.0,54:8a:ba:dc:5a:65,-77,241696274161705.csv
187.0,77.0,2.0,54:8a:ba:dc:5a:64,-77,241696274161705.csv
187.0,77.0,2.0,54:8a:ba:dc:5a:62,-77,241696274161705.csv
187.0,77.0,2.0,54:8a:ba:dc:5a:66,-78,241696274161705.csv
187.0,77.0,2.0,54:8a:ba:db:60:44,-78,241696274161705.csv
187.0,77.0,2.0,54:8a:ba:db:60:46,-78,241696274161705.csv
187.0,77.0,2.0,54:8a:ba:db:60:45,-78,241696274161705.csv
187.0,77.0,2.0,54:8a:ba:dc:5a:61,-78,241696274161705.csv
187.0,77.0,2.0,54:8a:ba:db:60:42,-78,241696274161705.csv
187.0,77.0,2.0,00:b6:70:65:f5:8e,-78,241696274161705.csv
187.0,77.0,2.0,00:b6:70:65:f5:83,-79,241696274161705.csv
187.0,77.0,2.0,00:b6:70:65:f5:80,-79,241696274161705.csv
187.0,77.0,2.0,00:b6:70:65:f5:82,-79,241696274161705.csv
187.0,77.0,2.0,00:b6:70:65:f5:81,-79,241696274161705.csv
187.0,77.0,2.0,0c:75:bd:d1:fb:4f,-81,241696274161705.csv
187.0,77.0,2.0,0c:75:bd:d1:fb:4d,-81,241696274161705.csv
187.0,77.0,2.0,0c:75:bd:d1:fb:4a,-81,241696274161705.csv
187.0,77.0,2.0,54:8a:ba:dc:5a:6d,-81,241696274161705.csv
187.0,77.0,2.0,54:8a:ba:dc:5a:6b,-81,241696274161705.csv
187.0,77.0,2.0,54:8a:ba:dc:5a:69,-81,241696274161705.csv
187.0,77.0,2.0,0c:75:bd:d1:fb:49,-81,241696274161705.csv
187.0,77.0,2.0,0c:75:bd:d1:fb:4c,-82,241696274161705.csv
187.0,77.0,2.0,54:8a:ba:dc:5a:6f,-82,241696274161705.csv
187.0,77.0,2.0,54:8a:ba:dc:5a:6a,-82,241696274161705.csv
187.0,77.0,2.0,54:8a:ba:dc:5a:6c,-82,241696274161705.csv
187.0,77.0,2.0,48:a1:95:eb:a9:8d,-83,241696274161705.csv
187.0,77.0,2.0,54:8a:ba:db:60:4d,-87,241696274161705.csv
187.0,77.0,2.0,54:8a:ba:db:60:4a,-87,241696274161705.csv
187.0,77.0,2.0,98:01:a7:e8:f1:4e,-87,241696274161705.csv
187.0,77.0,2.0,54:8a:ba:db:60:4f,-88,241696274161705.csv
187.0,77.0,2.0,54:8a:ba:db:60:4b,-88,241696274161705.csv
187.0,77.0,2.0,54:8a:ba:db:60:4c,-89,241696274161705.csv
187.0,77.0,2.0,18:d6:c7:57:0e:6c,-92,241696274161705.csv
187.0,77.0,2.0,00:f8:2c:19:44:41,-60,241699179827984.csv
187.0,77.0,2.0,00:f8:2c:19:44:42,-60,241699179827984.csv
187.0,77.0,2.0,00:f8:2c:19:44:40,-61,241699179827984.csv
187.0,77.0,2.0,00:f8:2c:19:44:43,-61,241699179827984.csv
187.0,77.0,2.0,00:f8:2c:19:44:4d,-62,241699179827984.csv
187.0,77.0,2.0,48:a1:95:eb:a9:8c,-63,241699179827984.csv
187.0,77.0,2.0,00:f8:2c:19:44:4e,-70,241699179827984.csv
187.0,77.0,2.0,0c:75:bd:d1:fb:46,-71,241699179827984.csv
187.0,77.0,2.0,0c:75:bd:d1:fb:45,-72,241699179827984.csv
187.0,77.0,2.0,0c:75:bd:d1:fb:44,-72,241699179827984.csv
187.0,77.0,2.0,0c:75:bd:d1:fb:42,-72,241699179827984.csv
187.0,77.0,2.0,0c:75:bd:d1:fb:41,-72,241699179827984.csv
187.0,77.0,2.0,00:b6:70:65:a8:a3,-74,241699179827984.csv
187.0,77.0,2.0,00:b6:70:65:a8:a0,-75,241699179827984.csv
187.0,77.0,2.0,00:b6:70:65:a8:a1,-75,241699179827984.csv
187.0,77.0,2.0,00:b6:70:65:a8:a2,-75,241699179827984.csv
187.0,77.0,2.0,54:8a:ba:db:60:44,-77,241699179827984.csv
187.0,77.0,2.0,54:8a:ba:db:60:46,-77,241699179827984.csv
187.0,77.0,2.0,54:8a:ba:db:60:45,-77,241699179827984.csv
187.0,77.0,2.0,54:8a:ba:db:60:42,-77,241699179827984.csv
187.0,77.0,2.0,54:8a:ba:db:60:41,-77,241699179827984.csv
187.0,77.0,2.0,00:b6:70:65:f5:8c,-78,241699179827984.csv
187.0,77.0,2.0,00:b6:70:65:f5:8d,-79,241699179827984.csv
187.0,77.0,2.0,00:b6:70:65:f5:8e,-79,241699179827984.csv
187.0,77.0,2.0,00:b6:70:65:f5:83,-79,241699179827984.csv
187.0,77.0,2.0,0c:75:bd:d1:fb:4f,-80,241699179827984.csv
187.0,77.0,2.0,0c:75:bd:d1:fb:4a,-80,241699179827984.csv
187.0,77.0,2.0,0c:75:bd:d1:fb:49,-80,241699179827984.csv
187.0,77.0,2.0,0c:75:bd:d1:fb:4d,-81,241699179827984.csv
187.0,77.0,2.0,0c:75:bd:d1:fb:4c,-81,241699179827984.csv
187.0,77.0,2.0,48:a1:95:eb:a9:8d,-81,241699179827984.csv
187.0,77.0,2.0,54:8a:ba:dc:5a:6c,-81,241699179827984.csv
187.0,77.0,2.0,54:8a:ba:dc:5a:6b,-81,241699179827984.csv
187.0,77.0,2.0,54:8a:ba:dc:5a:6f,-82,241699179827984.csv
187.0,77.0,2.0,54:8a:ba:dc:5a:6a,-82,241699179827984.csv
187.0,77.0,2.0,54:8a:ba:dc:5a:6d,-82,241699179827984.csv
187.0,77.0,2.0,54:8a:ba:dc:5a:69,-82,241699179827984.csv
187.0,77.0,2.0,00:b6:70:65:f5:81,-84,241699179827984.csv
187.0,77.0,2.0,9c:a5:25:23:d0:ce,-84,241699179827984.csv
187.0,77.0,2.0,54:8a:ba:db:60:4a,-85,241699179827984.csv
187.0,77.0,2.0,54:8a:ba:db:60:4d,-86,241699179827984.csv
187.0,77.0,2.0,54:8a:ba:db:60:4f,-86,241699179827984.csv
187.0,77.0,2.0,54:8a:ba:db:60:4c,-87,241699179827984.csv
187.0,77.0,2.0,54:8a:ba:db:60:4b,-87,241699179827984.csv
187.0,77.0,2.0,54:8a:ba:db:60:49,-87,241699179827984.csv
187.0,77.0,2.0,98:01:a7:e8:f1:4e,-90,241699179827984.csv
187.0,77.0,2.0,00:f8:2c:19:44:40,-61,241702119884579.csv
187.0,77.0,2.0,00:f8:2c:19:44:43,-61,241702119884579.csv
187.0,77.0,2.0,48:a1:95:eb:a9:8c,-63,241702119884579.csv
187.0,77.0,2.0,00:f8:2c:19:44:4d,-63,241702119884579.csv
187.0,77.0,2.0,00:f8:2c:19:44:4e,-71,241702119884579.csv
187.0,77.0,2.0,0c:75:bd:d1:fb:46,-72,241702119884579.csv
187.0,77.0,2.0,0c:75:bd:d1:fb:45,-72,241702119884579.csv
187.0,77.0,2.0,0c:75:bd:d1:fb:44,-72,241702119884579.csv
187.0,77.0,2.0,0c:75:bd:d1:fb:42,-72,241702119884579.csv
187.0,77.0,2.0,0c:75:bd:d1:fb:41,-72,241702119884579.csv
187.0,77.0,2.0,00:b6:70:65:a8:a0,-75,241702119884579.csv
187.0,77.0,2.0,00:b6:70:65:a8:a3,-75,241702119884579.csv
187.0,77.0,2.0,00:b6:70:65:a8:a1,-76,241702119884579.csv
187.0,77.0,2.0,00:b6:70:65:a8:a2,-76,241702119884579.csv
187.0,77.0,2.0,54:8a:ba:db:60:46,-77,241702119884579.csv
187.0,77.0,2.0,54:8a:ba:db:60:42,-77,241702119884579.csv
187.0,77.0,2.0,54:8a:ba:db:60:41,-77,241702119884579.csv
187.0,77.0,2.0,00:b6:70:65:f5:8d,-77,241702119884579.csv
187.0,77.0,2.0,00:b6:70:65:f5:8c,-77,241702119884579.csv
187.0,77.0,2.0,54:8a:ba:db:60:44,-78,241702119884579.csv
187.0,77.0,2.0,54:8a:ba:db:60:45,-78,241702119884579.csv
187.0,77.0,2.0,00:b6:70:65:f5:8e,-78,241702119884579.csv
187.0,77.0,2.0,00:b6:70:65:f5:83,-78,241702119884579.csv
187.0,77.0,2.0,00:b6:70:65:f5:80,-79,241702119884579.csv
187.0,77.0,2.0,0c:75:bd:d1:fb:4f,-80,241702119884579.csv
187.0,77.0,2.0,0c:75:bd:d1:fb:4d,-80,241702119884579.csv
187.0,77.0,2.0,0c:75:bd:d1:fb:4a,-80,241702119884579.csv
187.0,77.0,2.0,0c:75:bd:d1:fb:49,-80,241702119884579.csv
187.0,77.0,2.0,0c:75:bd:d1:fb:4c,-81,241702119884579.csv
187.0,77.0,2.0,54:8a:ba:dc:5a:6b,-81,241702119884579.csv
187.0,77.0,2.0,48:a1:95:eb:a9:8d,-82,241702119884579.csv
187.0,77.0,2.0,54:8a:ba:dc:5a:6d,-82,241702119884579.csv
187.0,77.0,2.0,54:8a:ba:dc:5a:6c,-82,241702119884579.csv
187.0,77.0,2.0,54:8a:ba:dc:5a:69,-82,241702119884579.csv
187.0,77.0,2.0,54:8a:ba:dc:5a:6f,-83,241702119884579.csv
187.0,77.0,2.0,54:8a:ba:dc:5a:6a,-83,241702119884579.csv
187.0,77.0,2.0,54:8a:ba:db:60:4d,-88,241702119884579.csv
187.0,77.0,2.0,54:8a:ba:db:60:4c,-88,241702119884579.csv
187.0,77.0,2.0,54:8a:ba:db:60:4b,-88,241702119884579.csv
187.0,77.0,2.0,54:8a:ba:db:60:4a,-88,241702119884579.csv
187.0,77.0,2.0,9c:a5:25:23:d0:ce,-88,241702119884579.csv
187.0,77.0,2.0,54:8a:ba:db:60:4f,-89,241702119884579.csv
187.0,77.0,2.0,54:8a:ba:db:60:49,-89,241702119884579.csv
152.0,68.0,2.0,80:02:9c:1a:f3:23,-47,241771993139508.csv
152.0,68.0,2.0,00:f8:2c:19:77:a0,-62,241771993139508.csv
152.0,68.0,2.0,00:f8:2c:19:77:a1,-62,241771993139508.csv
152.0,68.0,2.0,00:f8:2c:19:77:a2,-62,241771993139508.csv
152.0,68.0,2.0,00:f8:2c:19:77:a3,-62,241771993139508.csv
152.0,68.0,2.0,00:f8:2c:19:77:ad,-66,241771993139508.csv
152.0,68.0,2.0,00:f8:2c:1c:90:c0,-67,241771993139508.csv
152.0,68.0,2.0,00:f8:2c:19:9d:00,-71,241771993139508.csv
152.0,68.0,2.0,00:f8:2c:1c:90:cd,-71,241771993139508.csv
152.0,68.0,2.0,00:f8:2c:1c:90:ce,-72,241771993139508.csv
152.0,68.0,2.0,00:f8:2c:19:77:ac,-74,241771993139508.csv
152.0,68.0,2.0,00:f8:2c:1c:93:03,-74,241771993139508.csv
152.0,68.0,2.0,00:f8:2c:1c:93:02,-74,241771993139508.csv
152.0,68.0,2.0,00:f8:2c:1c:93:0d,-75,241771993139508.csv
152.0,68.0,2.0,00:f8:2c:1c:93:00,-75,241771993139508.csv
152.0,68.0,2.0,00:f8:2c:1c:93:01,-75,241771993139508.csv
152.0,68.0,2.0,00:f8:2c:1c:93:0e,-76,241771993139508.csv
152.0,68.0,2.0,00:f8:2c:19:9d:22,-76,241771993139508.csv
152.0,68.0,2.0,00:f8:2c:19:9d:23,-76,241771993139508.csv
152.0,68.0,2.0,00:f8:2c:19:9d:20,-76,241771993139508.csv
152.0,68.0,2.0,00:f8:2c:19:9d:21,-76,241771993139508.csv
152.0,68.0,2.0,00:f8:2c:19:77:ae,-78,241771993139508.csv
152.0,68.0,2.0,54:8a:ba:dc:00:0f,-80,241771993139508.csv
152.0,68.0,2.0,54:8a:ba:dc:00:0d,-80,241771993139508.csv
152.0,68.0,2.0,54:8a:ba:dc:00:0c,-80,241771993139508.csv
152.0,68.0,2.0,54:8a:ba:dc:00:0b,-80,241771993139508.csv
152.0,68.0,2.0,54:8a:ba:dc:00:0a,-80,241771993139508.csv
152.0,68.0,2.0,54:8a:ba:dc:00:09,-80,241771993139508.csv
152.0,68.0,2.0,00:f8:2c:19:9d:2d,-85,241771993139508.csv
152.0,68.0,2.0,80:02:9c:1a:f4:85,-86,241771993139508.csv
152.0,68.0,2.0,00:f8:2c:19:9d:0d,-87,241771993139508.csv
152.0,68.0,2.0,00:f8:2c:19:9d:0e,-87,241771993139508.csv
152.0,68.0,2.0,40:9b:cd:31:1f:84,-87,241771993139508.csv
152.0,68.0,2.0,80:02:9c:1a:f3:23,-45,241774835499583.csv
152.0,68.0,2.0,00:f8:2c:19:77:a0,-60,241774835499583.csv
152.0,68.0,2.0,00:f8:2c:19:77:a1,-60,241774835499583.csv
152.0,68.0,2.0,00:f8:2c:19:77:a2,-60,241774835499583.csv
152.0,68.0,2.0,00:f8:2c:19:77:a3,-60,241774835499583.csv
152.0,68.0,2.0,00:f8:2c:19:77:ad,-61,241774835499583.csv
152.0,68.0,2.0,00:f8:2c:1c:90:c0,-68,241774835499583.csv
152.0,68.0,2.0,00:f8:2c:19:9d:02,-72,241774835499583.csv
152.0,68.0,2.0,00:f8:2c:19:9d:03,-72,241774835499583.csv
152.0,68.0,2.0,00:f8:2c:19:9d:00,-72,241774835499583.csv
152.0,68.0,2.0,00:f8:2c:19:77:ac,-72,241774835499583.csv
152.0,68.0,2.0,00:f8:2c:19:9d:01,-73,241774835499583.csv
152.0,68.0,2.0,00:f8:2c:1c:90:ce,-74,241774835499583.csv
152.0,68.0,2.0,00:f8:2c:1c:90:cd,-74,241774835499583.csv
152.0,68.0,2.0,00:f8:2c:1c:93:0e,-74,241774835499583.csv
152.0,68.0,2.0,00:f8:2c:1c:93:0d,-74,241774835499583.csv
152.0,68.0,2.0,00:f8:2c:19:77:ae,-74,241774835499583.csv
152.0,68.0,2.0,00:f8:2c:19:9d:22,-75,241774835499583.csv
152.0,68.0,2.0,00:f8:2c:19:9d:23,-75,241774835499583.csv
152.0,68.0,2.0,00:f8:2c:19:9d:20,-75,241774835499583.csv
152.0,68.0,2.0,00:f8:2c:19:9d:21,-76,241774835499583.csv
152.0,68.0,2.0,00:f8:2c:1c:93:00,-77,241774835499583.csv
152.0,68.0,2.0,54:8a:ba:dc:00:0c,-79,241774835499583.csv
152.0,68.0,2.0,54:8a:ba:dc:00:09,-79,241774835499583.csv
152.0,68.0,2.0,54:8a:ba:dc:00:0f,-80,241774835499583.csv
152.0,68.0,2.0,54:8a:ba:dc:00:0d,-80,241774835499583.csv
152.0,68.0,2.0,54:8a:ba:dc:00:0b,-80,241774835499583.csv
152.0,68.0,2.0,54:8a:ba:dc:00:0a,-80,241774835499583.csv
152.0,68.0,2.0,00:f8:2c:19:9d:0c,-84,241774835499583.csv
152.0,68.0,2.0,00:f8:2c:19:9d:0e,-84,241774835499583.csv
152.0,68.0,2.0,80:02:9c:1a:f4:85,-85,241774835499583.csv
152.0,68.0,2.0,00:f8:2c:19:9d:0d,-85,241774835499583.csv
152.0,68.0,2.0,70:4f:57:b6:e8:73,-91,241774835499583.csv
152.0,68.0,2.0,80:02:9c:1a:f3:23,-45,241777885698168.csv
152.0,68.0,2.0,00:f8:2c:19:77:a3,-60,241777885698168.csv
152.0,68.0,2.0,00:f8:2c:19:77:a0,-61,241777885698168.csv
152.0,68.0,2.0,00:f8:2c:19:77:a2,-61,241777885698168.csv
152.0,68.0,2.0,00:f8:2c:19:77:ad,-63,241777885698168.csv
152.0,68.0,2.0,00:f8:2c:1c:90:c0,-65,241777885698168.csv
152.0,68.0,2.0,00:f8:2c:19:9d:00,-72,241777885698168.csv
152.0,68.0,2.0,00:f8:2c:1c:90:ce,-72,241777885698168.csv
152.0,68.0,2.0,00:f8:2c:1c:90:cd,-72,241777885698168.csv
152.0,68.0,2.0,00:f8:2c:19:77:ae,-74,241777885698168.csv
152.0,68.0,2.0,00:f8:2c:1c:93:0e,-75,241777885698168.csv
152.0,68.0,2.0,00:f8:2c:1c:93:0d,-75,241777885698168.csv
152.0,68.0,2.0,00:f8:2c:19:9d:22,-75,241777885698168.csv
152.0,68.0,2.0,00:f8:2c:19:9d:23,-75,241777885698168.csv
152.0,68.0,2.0,00:f8:2c:19:9d:20,-75,241777885698168.csv
152.0,68.0,2.0,00:f8:2c:19:9d:21,-75,241777885698168.csv
152.0,68.0,2.0,00:f8:2c:19:77:ac,-76,241777885698168.csv
152.0,68.0,2.0,00:f8:2c:1c:93:00,-78,241777885698168.csv
152.0,68.0,2.0,54:8a:ba:dc:00:0f,-79,241777885698168.csv
152.0,68.0,2.0,54:8a:ba:dc:00:0a,-79,241777885698168.csv
152.0,68.0,2.0,54:8a:ba:dc:00:09,-79,241777885698168.csv
152.0,68.0,2.0,54:8a:ba:dc:00:0d,-80,241777885698168.csv
152.0,68.0,2.0,54:8a:ba:dc:00:0c,-80,241777885698168.csv
152.0,68.0,2.0,54:8a:ba:dc:00:0b,-80,241777885698168.csv
152.0,68.0,2.0,80:02:9c:1a:f4:85,-84,241777885698168.csv
152.0,68.0,2.0,00:f8:2c:19:9d:0c,-84,241777885698168.csv
152.0,68.0,2.0,00:f8:2c:19:9d:0d,-84,241777885698168.csv
152.0,68.0,2.0,00:f8:2c:19:9d:0e,-85,241777885698168.csv
152.0,68.0,2.0,40:9b:cd:31:1f:84,-86,241777885698168.csv
152.0,68.0,2.0,80:02:9c:1a:f3:23,-42,241780791963249.csv
152.0,68.0,2.0,00:f8:2c:19:77:a0,-61,241780791963249.csv
152.0,68.0,2.0,00:f8:2c:19:77:ad,-65,241780791963249.csv
152.0,68.0,2.0,00:f8:2c:1c:90:c1,-66,241780791963249.csv
152.0,68.0,2.0,00:f8:2c:1c:90:cd,-66,241780791963249.csv
152.0,68.0,2.0,00:f8:2c:1c:90:c0,-67,241780791963249.csv
152.0,68.0,2.0,00:f8:2c:1c:90:c2,-67,241780791963249.csv
152.0,68.0,2.0,00:f8:2c:1c:90:c3,-67,241780791963249.csv
152.0,68.0,2.0,00:f8:2c:1c:90:ce,-67,241780791963249.csv
152.0,68.0,2.0,00:f8:2c:1c:90:cc,-69,241780791963249.csv
152.0,68.0,2.0,00:f8:2c:19:9d:00,-72,241780791963249.csv
152.0,68.0,2.0,00:f8:2c:19:9d:01,-72,241780791963249.csv
152.0,68.0,2.0,00:f8:2c:19:9d:02,-73,241780791963249.csv
152.0,68.0,2.0,00:f8:2c:19:9d:03,-73,241780791963249.csv
152.0,68.0,2.0,00:f8:2c:1c:93:0c,-74,241780791963249.csv
152.0,68.0,2.0,00:f8:2c:1c:93:0e,-75,241780791963249.csv
152.0,68.0,2.0,00:f8:2c:1c:93:0d,-75,241780791963249.csv
152.0,68.0,2.0,00:f8:2c:19:77:ae,-75,241780791963249.csv
152.0,68.0,2.0,00:f8:2c:19:77:ac,-75,241780791963249.csv
152.0,68.0,2.0,00:f8:2c:19:9d:22,-76,241780791963249.csv
152.0,68.0,2.0,00:f8:2c:19:9d:23,-76,241780791963249.csv
152.0,68.0,2.0,00:f8:2c:19:9d:20,-76,241780791963249.csv
152.0,68.0,2.0,00:f8:2c:19:9d:21,-76,241780791963249.csv
152.0,68.0,2.0,54:8a:ba:dc:00:0f,-77,241780791963249.csv
152.0,68.0,2.0,54:8a:ba:dc:00:0d,-77,241780791963249.csv
152.0,68.0,2.0,54:8a:ba:dc:00:0b,-77,241780791963249.csv
152.0,68.0,2.0,54:8a:ba:dc:00:09,-77,241780791963249.csv
152.0,68.0,2.0,00:f8:2c:1c:93:00,-77,241780791963249.csv
152.0,68.0,2.0,54:8a:ba:dc:00:0c,-78,241780791963249.csv
152.0,68.0,2.0,54:8a:ba:dc:00:0a,-78,241780791963249.csv
152.0,68.0,2.0,00:f8:2c:19:9d:0d,-81,241780791963249.csv
152.0,68.0,2.0,00:f8:2c:19:9d:0e,-82,241780791963249.csv
152.0,68.0,2.0,00:f8:2c:19:9d:2c,-84,241780791963249.csv
152.0,68.0,2.0,80:02:9c:1a:f4:85,-85,241780791963249.csv
152.0,68.0,2.0,00:f8:2c:19:9d:2e,-85,241780791963249.csv
152.0,68.0,2.0,00:f8:2c:19:9d:2d,-86,241780791963249.csv
152.0,68.0,2.0,40:9b:cd:31:1f:84,-87,241780791963249.csv
152.0,68.0,2.0,80:02:9c:1a:f3:23,-46,241783698592966.csv
152.0,68.0,2.0,00:f8:2c:19:77:ad,-65,241783698592966.csv
152.0,68.0,2.0,00:f8:2c:1c:90:cc,-69,241783698592966.csv
152.0,68.0,2.0,00:f8:2c:1c:90:ce,-70,241783698592966.csv
152.0,68.0,2.0,00:f8:2c:1c:90:cd,-70,241783698592966.csv
152.0,68.0,2.0,00:f8:2c:19:9d:02,-72,241783698592966.csv
152.0,68.0,2.0,00:f8:2c:19:9d:03,-72,241783698592966.csv
152.0,68.0,2.0,00:f8:2c:19:9d:00,-72,241783698592966.csv
152.0,68.0,2.0,00:f8:2c:19:9d:01,-72,241783698592966.csv
152.0,68.0,2.0,00:f8:2c:1c:93:0c,-73,241783698592966.csv
152.0,68.0,2.0,00:f8:2c:1c:93:0d,-73,241783698592966.csv
152.0,68.0,2.0,00:f8:2c:19:77:ac,-73,241783698592966.csv
